influencer_ID,followers,avg_likes,avg_comments
inf94524,366180,81693,3377
inf47044,168744,45143,2198
inf40070,663991,75722,282
inf66614,35888,1409,2886
inf61066,394218,17898,4961
inf5083,582793,99604,2226
inf9225,71934,43674,4298
inf67410,100022,15736,3733
inf72227,511170,72088,2042
inf99030,876582,74611,4615
inf99088,583660,41754,3051
inf69411,794881,25945,3162
inf76464,964649,86602,3102
inf13366,852980,37992,1230
inf74870,868352,57832,4674
inf37807,541218,3565,4496
inf63560,264085,75609,3812
inf65059,749026,49008,702
inf85391,650329,33714,2054
inf60175,997320,95186,3705
inf24797,308311,80368,3815
inf3815,141905,7589,504
inf59046,741405,53849,1562
inf12339,835938,78998,1602
inf98315,479787,29986,3103
inf73122,46100,78873,1497
inf61186,946691,15380,336
inf2305,670648,39844,3186
inf71323,478036,47802,4824
inf7975,270637,71199,4650
inf24689,834100,72100,295
inf93701,667069,24791,3958
inf74089,479941,55444,4853
inf84525,345846,48464,3246
inf77110,755004,16641,744
inf42830,710157,46922,3373
inf57877,736660,78921,4599
inf56270,588564,17951,1511
inf1244,387193,32825,4533
inf41923,774913,56391,3543
inf18422,819408,68814,1798
inf62559,588207,87427,1540
inf43283,253617,14229,3766
inf24064,269267,49162,136
inf79640,808771,78746,200
inf44138,253622,23451,4437
inf66149,247415,88428,2824
inf38767,321979,30789,4670
inf76108,563682,69873,2877
inf74044,835074,8955,1814
inf59763,279185,2651,2008
inf54184,599857,89061,346
inf57082,841992,89463,2728
inf60793,492311,21109,4195
inf11298,138821,24444,955
inf66979,54792,17226,2668
inf21251,559867,15881,385
inf82888,87384,65631,1850
inf30907,719166,75361,2214
inf29746,620942,6733,933
inf64959,22118,58134,4135
inf32520,733792,56421,1687
inf5536,50976,48686,3201
inf20494,867603,41800,4203
inf32199,107948,95731,287
inf68209,458772,18784,3892
inf98995,381815,593,134
inf22864,787401,27067,2034
inf22983,950037,92398,3795
inf85164,386752,42883,166
inf26697,486462,52346,1419
inf27443,374200,44740,4693
inf94902,248157,99361,1585
inf93031,697399,77947,453
inf45774,152476,22925,4291
inf8844,499909,82761,3807
inf65331,140322,86610,4960
inf22699,761395,77939,97
inf36793,543086,37899,440
inf83222,26544,23541,834
inf25898,355593,94740,3022
inf34784,387371,50147,4652
inf39167,258969,90354,2450
inf99493,98768,43926,454
inf36419,295203,85070,102
inf53472,736730,25162,594
inf53801,945755,28444,3275
inf90795,730317,43365,624
inf40113,281869,81425,2215
inf84552,210294,34144,1790
inf66769,975088,36862,1518
inf6347,283140,66188,496
inf47209,549497,81943,442
inf42645,16930,52900,4974
inf7779,383688,48887,2968
inf87738,380289,77384,1788
inf89167,181015,14109,3977
inf68342,838816,69044,1214
inf34563,844732,90087,2890
inf6008,596131,18229,1295
inf7386,661187,16151,2113
inf7957,574340,74621,2348
inf202,106878,49221,4139
inf52946,190969,25858,2243
inf67592,647979,55438,1776
inf44083,938110,35617,962
inf57359,635293,9007,2768
inf28015,957973,77905,3972
inf65674,438974,82599,926
inf27502,50574,55259,1143
inf36337,714182,7689,648
inf11523,312072,96776,3830
inf31340,766604,69362,17
inf19359,830492,52694,1134
inf10161,775124,52939,4109
inf8224,574881,83271,4393
inf22311,652729,78844,1928
inf86177,265461,8177,2464
inf81681,604451,59355,3786
inf34807,49196,73403,712
inf56293,781228,60196,3553
inf77650,136662,73029,33
inf69895,330244,48565,4708
inf44100,395710,97869,3723
inf16257,633295,51922,2635
inf3584,416872,24210,835
inf61810,430967,85787,3162
inf91577,511274,41678,2596
inf98642,840650,82377,3314
inf1205,259930,56403,4650
inf84110,350763,85317,3102
inf61225,570638,68428,2563
inf71883,495117,6636,362
inf81071,873621,2308,4225
inf42406,689624,11283,3346
inf58401,687127,89861,3532
inf78700,562071,1293,3425
inf53586,109374,66733,1351
inf12661,930090,76289,4225
inf47429,744351,30835,4924
inf76593,693321,12372,689
inf26727,500900,11725,2004
inf66934,979674,54274,3855
inf26357,781699,99619,4593
inf45458,870134,91735,1996
inf65862,298276,33095,2112
inf66480,912096,52298,4019
inf37994,875178,65176,30
inf17929,822717,83300,4888
inf23255,278721,72004,4119
inf68739,168820,4104,3710
inf35383,470082,17810,2204
inf3962,276709,61302,3913
inf52120,49577,8505,3372
inf1396,413498,78327,3754
inf54347,725397,1358,4755
inf44190,116864,71412,4035
inf16219,338232,34063,1232
inf48794,488720,80644,4465
inf14755,722975,2320,591
inf31737,880484,77242,587
inf69826,763275,64215,705
inf98866,771484,65310,805
inf25896,207337,64895,1262
inf69455,432975,4360,3920
inf79396,950533,50460,573
inf85633,776635,22261,932
inf80163,577870,45033,973
inf79673,313603,22829,1254
inf85463,882891,92325,1880
inf88176,804938,5210,3556
inf99978,700811,18751,2470
inf75908,579317,13902,4882
inf91278,184940,20449,3266
inf41701,383762,14112,60
inf46417,770670,90142,3369
inf66566,189151,75444,2367
inf95191,926133,80111,2571
inf41614,51277,20201,3435
inf52411,17696,50811,3503
inf6643,371250,7072,4424
inf84261,455598,2725,2347
inf37677,570606,78962,4409
inf74671,232498,57675,818
inf86460,78759,52466,3561
inf77407,275740,66100,2454
inf14765,785875,44337,3078
inf88763,768523,75912,1084
inf28337,789637,72403,1091
inf50562,226314,24819,4991
inf71221,851059,11257,541
inf93741,7736,13395,4520
inf32798,31976,71458,4684
inf94653,119891,18101,2516
inf52660,756735,5115,3793
inf82231,379617,9611,2811
inf1546,133717,11880,1526
inf3441,829965,71853,2970
inf78687,40821,31276,2659
inf97461,606330,82306,982
inf99502,280504,83562,4051
inf63494,258997,59480,765
inf54562,73620,52767,1957
inf82386,760412,2291,3343
inf48429,563769,51667,4010
inf59540,650833,48802,3783
inf6028,89835,39083,2233
inf37070,669891,48050,1516
inf35897,754205,94179,885
inf79607,834758,84361,4896
inf97375,229377,56915,3592
inf21828,518351,36474,3599
inf90409,947372,59916,4298
inf21708,494515,38645,2303
inf85326,299373,99714,989
inf95774,251585,29637,3965
inf67213,930784,85101,356
inf5033,579328,23723,3400
inf78900,785752,16120,1518
inf73573,578342,8150,1487
inf84795,140130,93058,1856
inf57903,26895,89836,2019
inf64246,348019,77731,1251
inf53696,965154,3824,1352
inf96617,796042,9520,4619
inf32652,332095,60021,4858
inf74565,682221,87724,4157
inf74794,731480,87602,4896
inf54748,604318,2258,3571
inf30794,506092,85662,1546
inf51328,991657,41118,45
inf11850,186784,88233,2464
inf75138,851771,64160,4440
inf27575,118781,98124,4457
inf8685,797305,87428,4893
inf64101,953767,85424,4051
inf35630,598486,51774,1655
inf85488,312531,6050,3702
inf19672,553810,26615,990
inf70524,168952,40741,3562
inf79386,123978,81518,3305
inf99214,978344,24399,2446
inf71994,975680,52954,3981
inf25421,287400,87237,4287
inf34406,743941,23109,2599
inf17391,552872,35379,1998
inf6689,594629,46159,2613
inf18702,477657,22783,3277
inf26602,185616,54441,3085
inf3782,831051,5542,4963
inf13178,75804,12936,3995
inf4307,851478,43689,3631
inf79299,533421,57390,4076
inf57076,241348,46539,2941
inf54027,806286,77061,3371
inf59788,43178,24071,444
inf17813,781975,12578,1869
inf93732,760413,77652,159
inf29617,75797,56535,4691
inf61055,485341,7852,3755
inf91663,599828,39369,4397
inf40915,405562,32586,3809
inf37142,129801,65222,4348
inf83318,114329,35615,2270
inf23394,457435,89236,180
inf88183,386734,30213,1223
inf2434,388960,47480,2221
inf94660,139151,36838,1881
inf39369,776344,73149,1271
inf78971,794383,10721,4450
inf40630,884923,38731,3884
inf42584,273766,83700,2772
inf43952,793154,61552,4566
inf57849,162692,39759,4497
inf94549,825204,89622,4603
inf19232,349301,39298,3090
inf42462,89641,29306,795
inf70451,384500,11715,411
inf39321,412121,50226,262
inf68692,648843,10708,2165
inf37000,15559,63060,1401
inf16898,726735,63099,2584
inf71754,770409,24902,1029
inf15266,374377,26682,1030
inf24354,284932,75345,2516
inf96482,305284,11834,553
inf35069,409901,24292,430
inf46636,111709,77910,4197
inf42056,145129,5275,4291
inf25633,398959,46071,2751
inf9304,875527,58503,2731
inf94047,367189,86968,4623
inf96432,851421,65103,3060
inf78161,660758,1659,123
inf23093,279429,49243,2189
inf82451,17551,56770,3273
inf19169,7611,68391,612
inf15460,637148,36982,3121
inf59918,942437,47102,3014
inf39401,72135,8374,3372
inf8134,173275,3582,4960
inf4590,436633,32777,579
inf80587,290658,31016,4775
inf72875,458027,57390,4486
inf17665,498165,98374,974
inf46998,32611,32514,4690
inf96316,174143,98106,3613
inf57745,479178,80666,2515
inf47265,374232,96364,4727
inf98457,403927,26140,2428
inf99254,179168,73060,729
inf56962,630966,31800,946
inf300,623794,96731,1803
inf86027,607671,55316,2551
inf17640,16909,89211,3869
inf99363,574849,92838,2979
inf92362,518116,71089,2752
inf80874,588829,69200,2653
inf28056,503532,75282,773
inf9769,820745,63549,2652
inf59751,13349,52134,561
inf38850,883827,12506,2907
inf6023,798183,34340,4017
inf26764,616929,75351,1271
inf6613,218741,4954,1266
inf81005,193048,11087,1537
inf81182,44513,84433,3858
inf9465,567605,6646,849
inf19513,896150,34592,2078
inf76484,156833,64217,1177
inf59576,580121,93275,3232
inf20166,419401,89077,3347
inf88400,205141,32479,3441
inf20555,545043,88124,1816
inf60641,887004,99626,144
inf19209,410909,26120,1729
inf26723,439701,98109,3761
inf69539,676993,70342,4868
inf49062,38659,86656,9
inf95138,317788,46438,3776
inf80606,68259,80134,2997
inf38975,198874,36168,1931
inf82110,374289,82723,1745
inf96175,669114,74602,166
inf63517,7251,30992,3671
inf78905,364118,62114,1557
inf66662,812263,69137,2781
inf37988,933733,75204,2904
inf90253,799471,21490,2134
inf82042,156263,39667,1674
inf26534,638345,4703,4166
inf43232,951252,95318,432
inf74592,508736,32508,805
inf56644,826961,62387,2955
inf64859,442776,25356,4320
inf95293,249288,92722,4460
inf80395,792020,51517,2958
inf65648,310705,68277,1066
inf55623,974903,94828,716
inf28460,269217,88792,549
inf741,692095,21274,4961
inf69778,176469,19030,635
inf55865,299136,54953,2456
inf62640,683056,91158,1845
inf51569,9095,61753,163
inf91251,433979,13649,894
inf84809,545925,11778,457
inf68893,232902,12700,3310
inf44405,385624,66541,2027
inf44375,934266,40186,3251
inf49544,100662,94810,3011
inf73135,813155,85334,3034
inf97826,107866,62124,4541
inf65296,96814,78325,638
inf11407,824271,65503,3295
inf19734,426037,43645,2292
inf16377,804538,58719,709
inf92104,138405,50843,2785
inf57548,951739,2232,2822
inf42797,262252,86128,3294
inf36768,736580,37551,3870
inf58099,477432,85092,3238
inf45215,570366,9281,2900
inf46013,505625,76730,862
inf41440,436952,37009,1034
inf22490,244907,97330,1025
inf27827,347336,72824,684
inf18704,133152,34941,722
inf17894,451626,13456,3178
inf64535,128277,57532,1397
inf83384,914574,75004,4709
inf5102,165074,85625,3717
inf59850,300855,73286,3429
inf74569,549572,30670,2185
inf13348,461258,87237,4258
inf57848,743723,27338,3559
inf12105,296103,78674,318
inf16546,222516,10986,1589
inf65970,534721,62298,681
inf77751,168922,83079,1996
inf32474,936450,63864,2728
inf51496,506750,67673,472
inf57458,445255,81137,1294
inf19233,443037,87737,2688
inf44210,930468,91223,3416
inf74349,680031,49559,4708
inf12948,439863,28870,1376
inf94652,614684,78244,959
inf21489,92426,60379,2389
inf37947,864263,27339,808
inf68954,201731,73259,4451
inf18333,126349,506,3583
inf6864,474573,48830,2302
inf98082,929980,37224,794
inf8983,708062,17051,1052
inf59497,958059,94638,2157
inf30736,838685,12223,335
inf58899,85613,47539,3246
inf99601,557263,90380,4137
inf61287,25939,25832,3658
inf96356,928648,42590,4919
inf95703,162233,49175,4535
inf66371,797900,36816,642
inf70507,943185,42415,580
inf67671,345618,17419,3374
inf31996,205781,47422,2967
inf62103,646337,62585,3320
inf83689,814412,71568,3941
inf49094,230292,22786,2206
inf47899,318627,84506,2317
inf27807,736882,67582,1369
inf28269,427102,74672,4152
inf10189,494896,55962,495
inf95119,836047,23210,1138
inf54979,415147,3093,2183
inf48844,474033,91266,4117
inf69384,789853,58822,2824
inf68257,949611,64319,38
inf65179,671555,74329,2987
inf26240,689423,30485,798
inf92191,212720,33559,3391
inf34156,534026,28230,753
inf12763,972136,35165,2115
inf43890,529855,95121,1223
inf38716,332278,49623,3923
inf64786,773995,76276,555
inf2044,786332,81710,2165
inf43314,852578,55008,503
inf90162,596914,93577,718
inf32422,837776,94482,1233
inf63337,924598,17433,169
inf20632,629705,95060,4305
inf31668,838560,12836,4473
inf41109,719094,36059,3945
inf26215,394258,1343,3977
inf91083,851963,78738,4992
inf92890,619346,73140,3763
inf62070,726187,71799,4431
inf14167,421331,92278,3145
inf82795,723573,95391,1337
inf78281,703763,75975,2936
inf25978,779839,5456,123
inf58225,538657,26630,1340
inf75789,582197,56452,2073
inf42435,266516,8596,551
inf51130,192733,44843,522
inf97923,639865,49613,1470
inf44818,439995,20619,4034
inf82310,221187,78924,2883
inf98806,736618,97440,3540
inf65743,31657,62028,2441
inf38709,722041,59885,1818
inf80602,826596,73724,1366
inf4,366838,8548,1592
inf39627,263353,11503,4315
inf93532,139418,82919,1773
inf52073,725002,34775,2681
inf27169,149293,35603,3668
inf24663,829757,72300,4469
inf43018,454247,26859,1966
inf18779,731806,82555,399
inf67656,514903,42992,4904
inf84367,62758,90220,2159
inf78237,282579,69216,3200
inf47778,355796,14056,1685
inf88857,498733,14782,756
inf33833,672207,39327,3278
inf64975,707311,16326,2370
inf22977,971513,49469,3083
inf73541,183390,75680,284
inf52728,825649,37733,70
inf59870,879269,7086,3400
inf54456,947860,10923,1806
inf72998,341632,60373,2554
inf54514,331557,53296,3939
inf81974,604049,4751,4005
inf33236,714607,37487,1297
inf61953,395426,75642,4310
inf15779,417673,33504,2563
inf73734,214441,56920,1423
inf25789,258426,81276,982
inf33060,765413,19332,2491
inf75503,940885,32124,4644
inf58649,201416,40968,4035
inf37214,693403,25069,2972
inf913,260747,70330,2460
inf351,611269,64050,2029
inf71286,796977,29283,3016
inf56811,316904,37468,1818
inf33821,293517,55891,566
inf73513,240578,20739,1648
inf1985,640896,99319,781
inf90286,749521,57274,4755
inf69156,52838,2187,622
inf10799,654817,44842,2026
inf65964,296979,43866,113
inf12366,276375,62938,17
inf56888,589015,45588,2358
inf3773,151787,2896,4450
inf63893,67513,67992,1071
inf7739,488387,99882,3484
inf93140,59676,29466,1886
inf21242,219216,4230,1459
inf91027,885831,88700,209
inf74755,907824,46405,1117
inf30597,554940,87121,2576
inf67682,854232,52339,4302
inf8422,126659,7137,3205
inf54001,694384,54766,3289
inf91470,198341,38418,4172
inf70818,594069,46321,163
inf3946,621756,3170,2196
inf69548,80507,31354,1300
inf33709,517817,19080,2324
inf73377,923337,65974,3311
inf71331,402761,86606,1564
inf26031,274399,43630,2979
inf34575,970095,90248,4199
inf34393,984801,95409,109
inf39857,637260,40680,1748
inf86637,30415,796,1574
inf90767,346199,89863,3684
inf63652,346655,46851,4073
inf83488,263780,34272,4961
inf99510,174688,14149,4902
inf29233,750378,31129,2138
inf5977,363441,64121,2835
inf92012,467880,7578,4479
inf98429,845889,26739,83
inf69652,695245,63753,406
inf72472,716352,64982,1652
inf96238,207652,12192,4363
inf70128,161852,3212,4966
inf72089,655223,34713,773
inf41878,969971,2630,674
inf23060,257196,93668,1579
inf3603,998082,90673,3690
inf36274,548651,16929,3660
inf67312,797560,16365,4329
inf59812,560857,54668,1633
inf59567,416162,664,1326
inf11013,964313,74026,1305
inf18099,643480,78630,4210
inf94077,309598,89510,3653
inf60607,148217,3052,2505
inf44648,407637,53496,4477
inf499,19070,568,4916
inf30454,600952,89876,3589
inf24130,776842,46715,3852
inf89445,444520,84764,3652
inf90196,484745,18081,3598
inf49605,790660,78187,4791
inf21931,883229,30954,2679
inf78140,165900,14573,3450
inf36963,928111,77385,2971
inf72872,73150,68161,3766
inf56858,369435,43674,2774
inf83261,474208,29307,670
inf4271,576919,84316,4006
inf80663,683613,21942,1141
inf86564,312577,81329,1597
inf57028,440436,90828,4607
inf15954,151494,49933,1369
inf23545,574681,37112,1639
inf39544,433108,50990,3949
inf94055,373207,84889,941
inf20106,457331,12965,3483
inf63184,823551,38696,560
inf19776,498275,99487,1804
inf30482,691690,60224,3510
inf79283,785649,86337,629
inf93035,571785,675,878
inf71621,130513,25067,3422
inf95883,875758,82563,142
inf52422,900980,2539,33
inf34290,137302,7741,2887
inf12928,324860,56841,4775
inf71113,865665,83761,2027
inf19461,886188,86265,1257
inf22738,949784,59111,959
inf87190,116998,71199,2233
inf75126,220086,8338,3312
inf4048,644340,60841,2478
inf77848,459166,56219,2784
inf84276,127384,69450,2259
inf16198,949614,79098,2943
inf39904,216863,10692,1489
inf48922,324150,27797,86
inf39010,268808,66715,376
inf4916,455418,5701,3868
inf76373,340421,55363,1241
inf85011,135321,81717,860
inf33634,200841,95140,4075
inf8169,928814,46789,1824
inf55465,64113,28673,3667
inf69944,131041,10225,4941
inf62911,660748,57886,2164
inf97912,745834,33391,2372
inf61561,368211,88670,4284
inf63542,900816,77728,1825
inf43360,467761,49414,3899
inf42998,281570,84119,606
inf12981,543608,35570,2539
inf59775,156061,87352,790
inf27141,18038,8599,3419
inf63838,434143,52419,1933
inf36943,138293,10037,3961
inf58608,435201,90298,2682
inf15930,382784,92270,1993
inf29330,173391,18083,3316
inf66610,717269,30286,2482
inf11475,845326,71323,1480
inf378,529787,29068,3451
inf24906,269520,38822,2013
inf52569,440449,95015,2762
inf71431,333089,35985,45
inf74335,441217,62840,2214
inf16901,883171,78590,3683
inf99903,367005,7325,3237
inf87297,731147,35643,2403
inf87369,106249,97995,3669
inf7677,84793,40658,3496
inf67345,806095,85629,3872
inf84263,811151,40011,3205
inf1772,842461,56847,1268
inf60579,912100,3678,4911
inf61145,737952,16852,2418
inf89477,425967,80707,3616
inf95079,70765,13065,2972
inf30430,308034,52641,2008
inf32715,468799,76244,3731
inf67579,100851,59873,3806
inf86776,716830,27340,1957
inf16772,766550,41650,2899
inf74294,114204,92123,4328
inf12293,338530,40622,2492
inf72333,703090,82823,1031
inf39770,304491,10746,1584
inf4241,78175,84983,4466
inf221,527981,80086,2852
inf45164,772170,65261,3342
inf99702,17447,23783,1821
inf80853,206003,81923,2403
inf61828,828610,57217,4004
inf71517,886538,87669,1998
inf41148,797479,60436,380
inf16786,565679,53264,2311
inf27667,760106,52007,3544
inf59450,287776,80544,2889
inf94511,827725,64916,4296
inf60401,20476,4318,809
inf57265,461591,27615,3805
inf77508,753661,33559,4163
inf71652,725171,77168,3720
inf81441,727913,57148,681
inf18154,167964,58523,1426
inf82688,529714,6529,3473
inf16734,16021,76289,4219
inf44078,483492,36779,4741
inf29278,770275,30817,638
inf94603,326787,14149,124
inf65763,428895,11719,816
inf64456,913229,36955,2707
inf8758,947769,15918,4788
inf28842,949329,9080,4463
inf36248,865919,74150,1507
inf13563,816977,8534,1557
inf2498,755122,73664,2569
inf59656,909357,91520,773
inf36596,209803,75378,1103
inf93817,994651,81248,2123
inf20707,505283,43433,249
inf35157,667530,40809,1193
inf98346,670478,23278,2367
inf41933,893131,6717,2110
inf84550,503504,60181,2821
inf61469,804902,69992,4727
inf21811,417919,3358,2216
inf11716,610762,64936,3467
inf49671,451695,43670,2166
inf46904,523349,37186,3277
inf73726,795082,24974,2076
inf34046,961850,68667,2498
inf73442,138655,92332,1384
inf29311,904153,74582,2006
inf75490,841587,55387,2137
inf40680,420497,41035,4238
inf81770,681702,90835,1972
inf74960,882208,2885,4705
inf47188,204318,65829,3393
inf21403,175682,57545,4580
inf8053,967498,57535,1153
inf84542,657711,30109,1156
inf47276,609719,95189,3060
inf42058,362930,45139,1516
inf77123,846350,61019,3834
inf26924,849358,26233,2842
inf37523,809917,45718,2839
inf16482,879383,55760,4567
inf78897,286508,29437,4141
inf20138,294805,49443,4735
inf85358,362917,39312,1756
inf41288,813130,25637,3891
inf93739,627057,68090,2871
inf34460,13155,80402,819
inf65054,130443,33560,786
inf62802,212057,6158,941
inf89961,544480,95612,465
inf6359,732862,13638,967
inf31070,855194,15338,1940
inf51173,240854,33458,4946
inf42384,952085,11762,3624
inf93886,704869,50814,4058
inf93074,813045,25274,2726
inf1534,251869,53796,3568
inf44212,741594,94362,3587
inf12207,258137,6731,4639
inf92799,385309,79790,3857
inf40038,670197,59536,1107
inf34613,874621,6157,2368
inf27255,593513,68837,4664
inf93700,963719,72884,1859
inf97429,846244,30489,1639
inf68445,881392,57071,2276
inf66940,500948,79115,935
inf88876,82766,5700,2754
inf88587,160838,91230,2200
inf68122,312299,76847,3174
inf70340,765123,17746,2100
inf23785,179270,72273,1802
inf29966,647762,27395,4492
inf38662,291875,20547,1125
inf19010,619308,88578,997
inf78179,100079,80771,3512
inf32105,242268,12514,4762
inf55503,17272,75862,1376
inf73819,346547,70070,1555
inf14199,586768,64873,2361
inf97325,692283,44043,1454
inf77037,962826,32481,4995
inf12799,293552,86050,2056
inf11683,741970,42355,3207
inf29558,417584,32563,3780
inf31136,380326,37898,1980
inf28484,434525,11152,216
inf88159,343476,42947,3000
inf11744,108779,7862,2670
inf73650,280179,78626,3562
inf14662,516882,45340,2150
inf81953,864876,9192,1201
inf1840,418978,97924,1300
inf70240,25381,56440,4559
inf37022,411676,1563,992
inf5743,585010,57037,652
inf9287,752331,42096,1008
inf15351,76582,98995,2639
inf41030,875788,37033,840
inf5918,489067,11457,3658
inf76138,247770,89778,382
inf66017,885111,52555,4833
inf60212,276013,69667,2983
inf50106,70191,18593,3394
inf87746,451397,86915,4903
inf77487,104988,65194,3816
inf16240,517939,56838,3965
inf87926,196315,47603,1461
inf14157,56479,72725,4906
inf29299,710346,16990,4599
inf51377,510957,8300,4279
inf84597,720334,52947,329
inf71045,804637,19142,2813
inf28875,875664,30383,3804
inf54649,835287,18246,2527
inf13759,373333,38733,4319
inf90390,355395,69434,3921
inf12920,917094,8349,3250
inf18363,51126,86020,3414
inf72962,123793,27688,2364
inf10080,336834,39137,676
inf69515,485635,20238,39
inf55160,106665,20601,3296
inf19946,4052,42179,2846
inf51811,685360,91724,3597
inf86355,958345,6307,56
inf96862,473200,27981,1400
inf89411,543906,88101,4317
inf51224,664257,39455,4704
inf16170,411275,98488,693
inf4779,409288,17401,3650
inf44397,711540,19172,1709
inf68336,165097,53599,2421
inf86414,812672,99888,1814
inf77669,642029,1262,4037
inf7153,603251,66034,2991
inf48772,294245,11690,4648
inf53514,722815,36272,3242
inf42170,776217,81513,195
inf2667,299090,39603,2073
inf43191,305308,18555,4480
inf67694,563592,32884,642
inf90497,581105,90311,4855
inf72110,477727,5790,795
inf40110,314114,76543,2925
inf47161,880695,92759,828
inf42526,26790,79389,3124
inf89808,807176,60242,4833
inf51595,561030,76628,1772
inf90765,359680,1308,576
inf62622,542155,27083,3770
inf87393,430878,80059,234
inf73709,523227,89571,1107
inf75793,291076,78001,876
inf3894,843150,41404,1650
inf76804,526246,6049,4388
inf35473,905289,44249,4222
inf36385,985004,10044,1107
inf47023,726150,3159,2636
inf80208,309502,8619,4364
inf64329,865791,81584,1266
inf14251,830297,3455,1497
inf83090,857338,92007,1629
inf69609,697925,68184,3131
inf43888,96324,81594,142
inf40547,703969,49730,479
inf54481,337371,96665,2501
inf55881,305458,82986,3537
inf75607,3632,29401,2900
inf43783,563631,57527,1400
inf19625,673010,8174,4376
inf73064,820081,22303,809
inf17481,579621,41993,3381
inf51720,44316,31821,1568
inf93094,223485,19095,3011
inf36423,580571,24845,2152
inf55910,215281,98346,184
inf14751,367349,14325,4427
inf29898,307935,68006,2074
inf73371,826784,62125,2619
inf97938,791068,24317,882
inf72436,585445,98293,4584
inf77175,328729,57243,4612
inf19046,923879,97763,2844
inf9513,133371,24611,421
inf25473,736193,92086,2741
inf53719,380225,70182,2324
inf14031,911657,7370,166
inf80311,966364,7014,1234
inf32025,367709,29802,4063
inf62342,919084,26394,2760
inf51252,359124,12192,1870
inf79988,409659,9824,2378
inf38911,227286,5198,2161
inf16611,874321,3179,3191
inf40785,891580,93130,2555
inf66821,510851,50763,2142
inf90599,370150,44769,15
inf31844,739322,2309,3782
inf74416,858877,1827,3294
inf86380,742483,9250,3522
inf40589,934875,76700,1407
inf24582,796365,20300,1002
inf59553,301215,72967,2044
inf80615,771779,36791,2441
inf27227,485331,93340,3668
inf29005,398534,5973,3302
inf27347,903997,21000,1077
inf70889,318616,38959,1612
inf86612,234380,9687,2694
inf65214,185449,35643,965
inf4597,202260,20549,991
inf74557,421316,58231,4411
inf18675,496187,67877,4017
inf26703,880761,65401,1959
inf70579,178687,40695,1307
inf21228,911422,55010,1777
inf26556,658729,86828,3028
inf60703,717969,84515,2744
inf58545,624891,73615,566
inf56645,312045,16514,3626
inf17270,583438,7078,2272
inf45765,810858,38109,2323
inf84711,379361,27787,4375
inf8133,721117,48363,2831
inf58997,875038,74350,3374
inf55105,926863,68379,4068
inf31,215176,54311,2570
inf84768,281996,90137,3684
inf88482,35296,67062,4476
inf71825,759717,62077,896
inf49156,238838,2830,366
inf32475,669487,85633,3334
inf18680,352992,31005,4214
inf38888,258789,7338,4182
inf9536,308322,50471,894
inf49973,789688,41576,3393
inf55151,232303,28100,2089
inf17664,207329,63522,1156
inf20334,907617,26678,2578
inf64493,722473,27132,2452
inf56491,268805,12408,4958
inf73417,276931,72857,4983
inf98125,343460,76124,3678
inf63682,27156,5534,4021
inf56699,653589,26033,4692
inf31593,90257,89728,2613
inf30576,530254,99891,946
inf11451,508750,56735,42
inf93989,335087,24920,3711
inf43262,847383,63881,4827
inf29449,564465,17649,627
inf62199,46596,18056,2266
inf23097,876308,48393,1796
inf28829,354126,2441,4059
inf19591,169377,61785,2530
inf50606,625147,43495,4938
inf28735,397008,52415,3319
inf52754,384472,27876,1700
inf75696,746406,37427,4499
inf42657,593830,22943,3410
inf51638,404613,54111,2088
inf43038,224133,59433,1471
inf68032,183362,6017,3688
inf48276,83546,8593,3147
inf74775,432526,30197,13
inf31758,498890,21820,4059
inf41632,567403,52583,4576
inf21222,540353,52776,805
inf22606,312671,23411,3016
inf66579,680349,11674,3830
inf60049,491062,90190,309
inf92852,772454,58819,3543
inf14270,429734,55211,3374
inf22789,944759,19897,291
inf73588,434207,77341,1998
inf98593,195615,11753,2925
inf96284,19753,59429,1689
inf51912,707663,1162,573
inf41544,475200,73997,1408
inf94262,604236,43251,3863
inf71332,574511,89994,4548
inf43741,160849,83010,607
inf84504,756886,68891,4853
inf21000,793063,58164,3516
inf24439,744987,84013,922
inf70644,857727,52796,192
inf75470,511500,78682,3135
inf90011,919809,3435,2848
inf41307,56639,77478,122
inf82377,754587,87514,2965
inf23563,321217,48098,4744
inf46201,323453,27618,3612
inf79915,363162,54148,1216
inf65249,316087,85293,3842
inf43887,986320,60834,4600
inf57734,160127,95760,1081
inf13990,160011,81964,1744
inf55403,415418,95657,2217
inf89871,941925,86419,4220
inf11723,763790,58947,131
inf51347,109369,35964,3453
inf33706,9689,88100,3520
inf40755,519344,70826,3101
inf6680,641233,47285,739
inf15869,230415,47622,350
inf82813,685806,31908,1659
inf51027,311152,60328,1184
inf32965,190086,1463,3468
inf95437,914941,43790,3792
inf68570,669699,11327,1165
inf72495,188037,27375,125
inf11069,783397,55008,1388
inf3142,390954,6499,1568
inf48548,122501,98657,1695
inf82287,554227,2452,3628
inf66894,111665,94496,1861
inf63974,69348,32280,4263
inf39499,216777,25699,3751
inf96513,292199,6848,4507
inf85624,562229,33328,2366
inf8550,266303,20066,2661
inf80150,954885,9907,1621
inf69759,367279,60620,657
inf21834,91381,50705,436
inf90714,736728,56869,2729
inf25822,428704,41045,2093
inf38556,907261,46448,155
inf96802,306758,14396,779
inf95460,155074,21653,2708
inf26099,482517,68214,4776
inf73515,277784,52793,3424
inf60119,277304,36650,2974
inf32086,670902,11505,2020
inf1758,218215,86764,1788
inf19016,879977,42471,2154
