influencer_ID,followers,avg_likes,avg_comments
inf39249,903628,95992,136
inf39250,938998,16963,2893
inf39251,677597,73465,1622
inf39252,204439,19039,3117
inf39253,828395,87076,3636
inf39254,949045,89331,2049
inf39255,528735,43373,2497
inf39256,727480,51318,3146
inf39257,552444,55324,1281
inf39258,692919,4230,1748
inf39259,677825,97380,652
inf39260,567408,89537,2711
inf39261,345897,3663,4745
inf39262,507218,21025,3357
inf39263,535478,54433,1127
inf39264,64394,12455,2757
inf39265,792767,57008,4019
inf39266,710999,58038,582
inf39267,466012,41580,4144
inf39268,682138,93950,2990
inf39269,213213,9467,3357
inf39270,412775,79034,3304
inf39271,960845,1196,2192
inf39272,283701,51357,2337
inf39273,888524,75053,2448
inf39274,778508,69588,3967
inf39275,437997,47483,2513
inf39276,767033,69276,1739
inf39277,222525,23217,2778
inf39278,485689,45174,3131
inf39279,884506,65890,717
inf39280,990761,50555,1746
inf39281,545863,32799,2744
inf39282,860280,9418,161
inf39283,254947,56322,3047
inf39284,900648,40954,3758
inf39285,5616,21228,4240
inf39286,196980,75425,4643
inf39287,690123,51296,4007
inf39288,296268,78895,4854
inf39289,484513,29320,4033
inf39290,461445,78960,3706
inf39291,658950,77237,1723
inf39292,687230,12518,4883
inf39293,534822,95410,2038
inf39294,271065,55924,2196
inf39295,395907,44467,407
inf39296,305186,14931,702
inf39297,576497,61827,3668
inf39298,724800,44625,225
inf39299,241763,22002,161
inf39300,316747,55287,2785
inf39301,45377,24991,2978
inf39302,40705,29896,4924
inf39303,97492,47069,925
inf39304,150836,73154,1356
inf39305,467960,23387,4498
inf39306,278927,61633,1558
inf39307,271659,40363,3340
inf39308,658430,85536,1397
inf39309,870282,95269,4755
inf39310,767410,30898,3350
inf39311,670131,35859,2448
inf39312,359920,69437,1042
inf39313,65206,4417,1111
inf39314,243220,57248,2455
inf39315,346508,73875,42
inf39316,111532,80636,580
inf39317,222586,11722,1587
inf39318,119090,97793,72
inf39319,546224,72742,4574
inf39320,879050,60855,2772
inf39321,412121,50226,262
inf39322,397314,43726,533
inf39323,28020,87861,2935
inf39324,451488,5158,2478
inf39325,123043,70138,523
inf39326,445555,91165,4565
inf39327,274129,21192,1990
inf39328,140355,69649,2629
inf39329,654388,83682,3734
inf39330,120635,99437,3283
inf39331,833755,34101,3204
inf39332,562996,4889,3758
inf39333,857730,3462,207
inf39334,363201,23190,2261
inf39335,530342,13002,1862
inf39336,210884,38737,863
inf39337,382724,67978,1676
inf39338,596605,23069,4105
inf39339,850736,60284,1485
inf39340,279615,45350,606
inf39341,215633,61132,4731
inf39342,102266,78334,34
inf39343,727309,32742,1393
inf39344,912454,96518,4656
inf39345,729316,45339,143
inf39346,501262,27099,562
inf39347,503158,73569,509
inf39348,696038,67010,1323
inf39349,710685,47695,4550
inf39350,813959,87141,4617
inf39351,306394,23111,965
inf39352,120917,24125,1412
inf39353,799461,64087,4277
inf39354,42583,85763,3810
inf39355,889493,39188,4190
inf39356,366244,37070,2026
inf39357,495812,61608,1293
inf39358,463584,89654,59
inf39359,69147,35958,3472
inf39360,664713,20260,3968
inf39361,453552,32490,2699
inf39362,44042,36523,3105
inf39363,356269,19003,3759
inf39364,697356,65133,3980
inf39365,747317,7415,584
inf39366,77604,78216,3042
inf39367,56918,69326,2395
inf39368,385369,95289,4804
inf39369,776344,73149,1271
inf39370,594170,61789,955
inf39371,562110,72791,1424
inf39372,836192,16789,3152
inf39373,5200,33302,4825
inf39374,48259,81145,215
inf39375,533815,53604,584
inf39376,520193,80356,2491
inf39377,506765,93628,1790
inf39378,797967,845,1364
inf39379,936448,14742,1398
inf39380,434506,68507,4919
inf39381,636765,62198,2813
inf39382,201772,97877,3932
inf39383,489774,95900,2923
inf39384,275582,91738,869
inf39385,327488,64819,3520
inf39386,220712,37072,557
inf39387,976509,45982,930
inf39388,121127,1687,2071
inf39389,71388,30057,4177
inf39390,253355,71186,1270
inf39391,859681,46356,3098
inf39392,324227,58784,4587
inf39393,725079,83623,3648
inf39394,818786,95160,1953
inf39395,649653,33038,1590
inf39396,992072,88828,4108
inf39397,211883,39651,779
inf39398,150865,88397,4541
inf39399,431282,8804,4649
inf39400,216526,76710,2413
inf39401,72135,8374,3372
inf39402,951275,76543,4446
inf39403,669800,22532,3403
inf39404,798721,52880,3211
inf39405,372488,62105,1168
inf39406,636856,2658,2411
inf39407,312322,21473,3953
inf39408,202769,690,2174
inf39409,67500,24518,1091
inf39410,475694,48192,880
inf39411,380928,74953,3886
inf39412,836655,84668,4851
inf39413,432585,88515,1390
inf39414,670544,39001,2996
inf39415,593771,25330,3722
inf39416,240883,58296,3980
inf39417,465990,80838,1933
inf39418,382322,72300,2108
inf39419,669516,9871,4395
inf39420,396627,25838,2509
inf39421,278818,89765,2981
inf39422,926812,22195,1499
inf39423,633995,23997,4585
inf39424,69460,6863,578
inf39425,525864,97703,789
inf39426,146713,74433,2923
inf39427,993003,57559,4663
inf39428,221899,98134,1162
inf39429,885696,42604,1299
inf39430,314051,47622,4208
inf39431,435355,21257,1835
inf39432,609613,76858,2792
inf39433,827083,54420,3617
inf39434,713675,66471,515
inf39435,94435,12802,44
inf39436,409874,82597,3747
inf39437,564195,98985,2789
inf39438,211792,93395,4772
inf39439,589205,66581,4420
inf39440,425963,39166,2789
inf39441,259700,90373,299
inf39442,997005,33152,1759
inf39443,732389,31213,2053
inf39444,446356,94203,1048
inf39445,580224,42079,3374
inf39446,27178,50841,3643
inf39447,393758,50952,1507
inf39448,100423,82512,3347
inf39449,724110,21181,3695
inf39450,9000,73426,4342
inf39451,926569,42229,4246
inf39452,980908,68455,4068
inf39453,109407,42149,3729
inf39454,133157,84167,2327
inf39455,574613,9894,4279
inf39456,899300,76287,3435
inf39457,987572,387,935
inf39458,456279,44005,1613
inf39459,673982,94066,4574
inf39460,127190,97089,3318
inf39461,327046,41506,4878
inf39462,267978,70112,2270
inf39463,348877,76802,4402
inf39464,537296,37587,3521
inf39465,865930,37938,2590
inf39466,572517,95886,433
inf39467,253844,32711,2094
inf39468,113892,2686,2614
inf39469,664372,16874,3685
inf39470,314269,59641,4589
inf39471,86702,83399,2250
inf39472,871596,76928,4879
inf39473,141921,24197,4654
inf39474,173444,74098,829
inf39475,14767,59022,4345
inf39476,474863,53325,1853
inf39477,434205,25006,3885
inf39478,959086,73037,767
inf39479,438586,84706,1311
inf39480,570340,13353,4317
inf39481,772430,21271,3436
inf39482,770174,37348,823
inf39483,624715,3272,1353
inf39484,177361,62597,219
inf39485,655879,92455,4339
inf39486,940069,47318,4312
inf39487,185236,49641,2957
inf39488,363691,24830,2883
inf39489,69125,86708,198
inf39490,502490,48422,3339
inf39491,837713,56800,566
inf39492,976492,80261,671
inf39493,766378,73303,4016
inf39494,338429,58579,4912
inf39495,482435,61392,2257
inf39496,202109,19452,758
inf39497,24423,47367,1796
inf39498,85693,46724,682
inf39499,216777,25699,3751
inf39500,876292,76205,3549
inf39501,526994,34557,2812
inf39502,839185,648,921
inf39503,356899,33218,3837
inf39504,828766,18085,1192
inf39505,592436,12407,1075
inf39506,214446,86528,1621
inf39507,627889,67381,4712
inf39508,752323,59828,2827
inf39509,838059,62016,3384
inf39510,540834,17412,3155
inf39511,705095,66657,2718
inf39512,337725,30666,617
inf39513,681659,94322,3631
inf39514,461143,37796,1476
inf39515,44347,11914,1504
inf39516,566509,4627,49
inf39517,697136,3636,4090
inf39518,361347,72082,668
inf39519,541236,64806,2324
inf39520,26118,66059,540
inf39521,779790,96603,669
inf39522,891161,97303,4960
inf39523,998197,31303,4631
inf39524,127677,52288,3487
inf39525,18021,59662,2582
inf39526,468108,25985,3397
inf39527,452180,80631,4539
inf39528,49215,80078,207
inf39529,264367,83915,3789
inf39530,168182,25136,507
inf39531,91162,66720,4294
inf39532,621741,76037,4216
inf39533,808958,6651,716
inf39534,206464,54687,3274
inf39535,39829,25510,4554
inf39536,997572,51965,3546
inf39537,52862,25749,970
inf39538,652336,14358,4552
inf39539,414552,90755,2845
inf39540,31796,13201,3197
inf39541,421383,81527,2394
inf39542,984920,37025,1981
inf39543,542106,96485,278
inf39544,433108,50990,3949
inf39545,811920,63844,4831
inf39546,694312,8877,3569
inf39547,871336,64082,350
inf39548,931727,70680,2345
inf39549,455673,83268,283
inf39550,97931,50661,1849
inf39551,686621,14872,4222
inf39552,978470,23661,3828
inf39553,76520,63327,3118
inf39554,593622,65178,4862
inf39555,401819,55199,2748
inf39556,899019,84192,1496
inf39557,602528,13541,2300
inf39558,767984,93786,674
inf39559,559549,4444,1113
inf39560,642655,75798,564
inf39561,278851,45558,3954
inf39562,281153,37430,305
inf39563,716123,68395,4353
inf39564,839601,78968,194
inf39565,543519,7065,513
inf39566,528534,60468,3681
inf39567,715242,77254,1803
inf39568,292969,55399,4810
inf39569,410141,93068,3000
inf39570,526604,15684,727
inf39571,977567,96393,1781
inf39572,609158,36253,883
inf39573,97608,4223,2999
inf39574,640199,10504,2951
inf39575,396242,57001,3374
inf39576,199155,57758,2358
inf39577,278433,4151,535
inf39578,365226,18942,4529
inf39579,574174,88014,847
inf39580,66020,61946,1509
inf39581,826711,26497,4412
inf39582,369205,55775,1020
inf39583,86643,13008,3033
inf39584,362971,40307,700
inf39585,391233,68819,4311
inf39586,421495,56253,2358
inf39587,936860,98905,609
inf39588,194607,96882,2860
inf39589,505240,95909,2084
inf39590,590488,93533,2164
inf39591,948547,38307,3967
inf39592,243950,46087,2864
inf39593,882934,80984,921
inf39594,144867,83954,1078
inf39595,607824,30823,2243
inf39596,218507,16149,4798
inf39597,219183,75912,4355
inf39598,717873,2771,4692
inf39599,940662,93284,2129
inf39600,704990,9601,267
inf39601,544293,49182,2132
inf39602,111737,19520,3305
inf39603,871445,50073,1369
inf39604,781004,91182,3829
inf39605,741456,36790,4264
inf39606,223316,95327,34
inf39607,696612,75056,4262
inf39608,570464,8882,185
inf39609,479706,6431,3765
inf39610,641042,62010,1056
inf39611,228243,45018,1283
inf39612,132777,41626,3416
inf39613,314654,20899,1874
inf39614,833725,68718,1780
inf39615,905654,68399,4888
inf39616,486798,1455,2316
inf39617,914379,53042,2101
inf39618,831852,62086,3396
inf39619,414368,50291,520
inf39620,622679,90874,4763
inf39621,60278,51020,1744
inf39622,973634,22141,1446
inf39623,986359,73751,2821
inf39624,61216,53745,39
inf39625,598987,36987,4834
inf39626,481357,59141,3879
inf39627,263353,11503,4315
inf39628,399050,62539,2555
inf39629,425728,71120,4563
inf39630,587773,11951,3099
inf39631,970463,43572,3775
inf39632,472198,56576,3397
inf39633,332642,54146,543
inf39634,407244,49927,4081
inf39635,256905,52578,88
inf39636,314686,94854,491
inf39637,153975,68099,4516
inf39638,405933,1590,1252
inf39639,555833,70127,1905
inf39640,770893,18952,3544
inf39641,822644,58360,2464
inf39642,372223,16404,2419
inf39643,304244,7588,1893
inf39644,786344,49022,361
inf39645,652503,37317,4693
inf39646,976139,68013,695
inf39647,577304,4034,103
inf39648,250937,31510,4687
inf39649,429591,13944,1128
inf39650,152392,5541,1485
inf39651,20301,4201,4148
inf39652,707730,55247,3039
inf39653,871149,15772,4507
inf39654,796600,6680,1599
inf39655,255531,39264,4919
inf39656,593397,3193,3075
inf39657,282117,86561,2447
inf39658,785493,49215,3006
inf39659,954555,42561,1965
inf39660,699119,9459,4915
inf39661,510365,36609,4202
inf39662,218409,79288,3459
inf39663,880491,12557,3246
inf39664,100017,22699,3927
inf39665,253980,37052,2157
inf39666,461642,76016,4914
inf39667,676311,75556,3808
inf39668,989415,56308,855
inf39669,163377,84728,820
inf39670,344259,65215,2625
inf39671,76406,47001,1206
inf39672,740427,15977,887
inf39673,785512,37442,4593
inf39674,796541,45124,4091
inf39675,552130,11570,2234
inf39676,929220,99498,1056
inf39677,215798,58038,1216
inf39678,967089,90988,4435
inf39679,496571,28750,2883
inf39680,785405,85408,2796
inf39681,623257,25783,3191
inf39682,370199,47470,2832
inf39683,484956,36744,3876
inf39684,47408,9789,4061
inf39685,633695,48343,2116
inf39686,37530,91006,1785
inf39687,111047,3114,1488
inf39688,983889,49140,406
inf39689,847162,60354,650
inf39690,600911,44204,2183
inf39691,602946,26355,4161
inf39692,818330,55231,1354
inf39693,851340,12530,2832
inf39694,344521,73848,1163
inf39695,878550,10735,3514
inf39696,844824,33503,4452
inf39697,338722,84977,4545
inf39698,27505,62529,385
inf39699,89830,92491,2157
inf39700,662533,6034,1431
inf39701,85052,91495,4197
inf39702,270076,34798,801
inf39703,870877,49031,464
inf39704,686601,33436,2457
inf39705,148784,63048,893
inf39706,462409,81605,2047
inf39707,30105,73148,250
inf39708,108083,46418,583
inf39709,31382,55705,878
inf39710,351036,91619,1473
inf39711,710880,76631,1005
inf39712,514875,85160,2241
inf39713,20589,31071,2289
inf39714,695961,25002,987
inf39715,383973,44593,2128
inf39716,614740,85128,2609
inf39717,434891,22248,3358
inf39718,166438,22364,4885
inf39719,398067,16783,3181
inf39720,224656,22967,639
inf39721,663942,68401,2545
inf39722,241385,23304,3829
inf39723,696951,85172,3021
inf39724,988647,25463,1709
inf39725,780648,68563,2419
inf39726,399723,11770,643
inf39727,662294,57877,825
inf39728,42971,79203,1783
inf39729,481704,2829,1722
inf39730,792091,1148,2016
inf39731,267542,27460,2162
inf39732,531530,24634,4553
inf39733,947124,83726,2331
inf39734,223513,33158,4618
inf39735,929300,94625,4354
inf39736,703505,53104,679
inf39737,655302,51116,4250
inf39738,761275,71822,2673
inf39739,179615,40718,136
inf39740,195886,9425,375
inf39741,237088,70911,296
inf39742,576463,67786,1577
inf39743,515080,45584,3672
inf39744,693635,57368,804
inf39745,539225,86182,2817
inf39746,151641,42619,103
inf39747,194019,89611,2451
inf39748,275487,35523,886
inf39749,320019,9552,2789
inf39750,47803,5907,2240
inf39751,983367,30178,1432
inf39752,459056,95843,411
inf39753,323081,76237,3194
inf39754,78069,79825,652
inf39755,443563,83478,1607
inf39756,949636,61614,3375
inf39757,425572,47365,222
inf39758,16438,14182,3089
inf39759,158438,75364,2682
inf39760,866936,43154,3170
inf39761,804922,93143,3441
inf39762,675533,10886,2215
inf39763,142448,1748,4967
inf39764,743064,41186,2657
inf39765,329398,27744,884
inf39766,368524,12240,2560
inf39767,562051,58198,3195
inf39768,328985,80626,177
inf39769,481566,41969,1574
inf39770,304491,10746,1584
inf39771,566972,58049,4086
inf39772,555999,58551,1405
inf39773,801609,83355,2662
inf39774,178042,4690,1291
inf39775,156642,34655,787
inf39776,429580,79998,3631
inf39777,703969,16000,2602
inf39778,937323,62788,82
inf39779,388364,90438,3278
inf39780,451738,14840,2477
inf39781,556679,9661,672
inf39782,541076,96530,2452
inf39783,576343,31987,2489
inf39784,639475,54217,897
inf39785,469648,79895,1123
inf39786,381215,67925,796
inf39787,942069,2289,517
inf39788,655389,56602,3596
inf39789,873894,19994,1570
inf39790,718565,50492,4394
inf39791,14376,449,4328
inf39792,153947,88993,3276
inf39793,835038,96507,881
inf39794,865825,35450,1324
inf39795,779335,51245,1730
inf39796,326140,25927,2841
inf39797,788715,85019,2825
inf39798,81456,97790,3653
inf39799,66783,92037,3903
inf39800,883814,10816,3971
inf39801,335322,93555,3313
inf39802,982037,14981,2823
inf39803,280509,42478,731
inf39804,375399,45898,3041
inf39805,150021,20755,4978
inf39806,904261,68485,578
inf39807,689863,77582,1890
inf39808,913699,32498,1061
inf39809,339531,55654,485
inf39810,80942,23804,1764
inf39811,671288,77289,894
inf39812,673192,87556,1347
inf39813,926038,30056,4390
inf39814,920339,8366,4798
inf39815,333395,2218,2976
inf39816,689741,89319,3210
inf39817,256385,40048,76
inf39818,482370,47123,741
inf39819,55780,21961,1296
inf39820,67412,61635,2537
inf39821,241143,91308,296
inf39822,665685,40506,1289
inf39823,947950,47269,1760
inf39824,99975,27712,1890
inf39825,130788,19412,1152
inf39826,262208,8886,2886
inf39827,985670,84905,3271
inf39828,254199,91570,2684
inf39829,848094,22659,4960
inf39830,886096,44702,3498
inf39831,81249,44373,405
inf39832,581813,61033,2043
inf39833,929088,76364,3100
inf39834,922405,79957,4674
inf39835,772831,60611,3831
inf39836,114094,61910,3322
inf39837,319347,50527,578
inf39838,214058,63727,2520
inf39839,88597,1061,1571
inf39840,475066,45053,694
inf39841,265234,74307,3064
inf39842,945356,33550,3206
inf39843,809886,6759,3650
inf39844,580372,74217,2662
inf39845,471459,837,3465
inf39846,779473,53302,2278
inf39847,714926,71554,2893
inf39848,454104,86941,3165
inf39849,622391,34674,4843
inf39850,165895,70147,4286
inf39851,950511,53906,2845
inf39852,891992,23824,1259
inf39853,932645,84112,3748
inf39854,13746,3811,4205
inf39855,790779,31082,4153
inf39856,927865,87099,256
inf39857,637260,40680,1748
inf39858,267245,11799,3852
inf39859,893243,31975,1508
inf39860,573383,18732,4453
inf39861,959957,51740,4828
inf39862,102483,43332,3411
inf39863,426884,77129,861
inf39864,242411,60106,4253
inf39865,646190,72201,3260
inf39866,227218,41883,2819
inf39867,280891,30667,1814
inf39868,147081,78241,2920
inf39869,876619,240,1423
inf39870,504110,76941,1411
inf39871,395272,78342,723
inf39872,951414,81421,1186
inf39873,733403,49950,1289
inf39874,677575,88100,3272
inf39875,749245,79047,3659
inf39876,975455,31329,683
inf39877,555663,17060,940
inf39878,928580,98436,2727
inf39879,773312,37321,903
inf39880,904044,36397,4905
inf39881,373685,65607,3390
inf39882,167321,35256,4214
inf39883,207690,71915,3855
inf39884,565952,40841,776
inf39885,452501,93515,3400
inf39886,977463,28978,1456
inf39887,466802,49379,4574
inf39888,564067,69046,3510
inf39889,322456,82008,3665
inf39890,180170,27398,2927
inf39891,536702,66081,2788
inf39892,168990,24988,3470
inf39893,410092,65370,4520
inf39894,780711,99833,1834
inf39895,649226,15437,3757
inf39896,728900,79341,1038
inf39897,796630,80177,2038
inf39898,618590,24679,1675
inf39899,624812,201,3215
inf39900,169501,3764,4292
inf39901,366314,40963,3119
inf39902,199405,36823,2953
inf39903,735061,31155,2391
inf39904,216863,10692,1489
inf39905,386537,52281,911
inf39906,379449,78135,3718
inf39907,761669,28222,1714
inf39908,259469,45853,1283
inf39909,646047,14323,3792
inf39910,595436,29828,834
inf39911,971413,71743,1806
inf39912,445400,63422,3712
inf39913,979058,65031,3766
inf39914,633457,32202,2856
inf39915,32528,5194,1585
inf39916,504411,1452,1514
inf39917,928787,73361,4693
inf39918,399169,19089,680
inf39919,651016,83915,2969
inf39920,611522,86965,92
inf39921,185887,4121,1455
inf39922,322265,84436,356
inf39923,696179,67578,3091
inf39924,242921,12617,4814
inf39925,285160,39895,2637
inf39926,407464,99461,578
inf39927,645472,56050,2277
inf39928,411492,26411,838
inf39929,621832,29334,3850
inf39930,754109,12276,1317
inf39931,149427,36653,510
inf39932,476238,80575,3072
inf39933,999179,39280,3639
inf39934,704636,18142,2375
inf39935,845883,38746,2725
inf39936,514955,52352,1544
inf39937,546817,41406,2506
inf39938,168086,65067,1167
inf39939,645830,26162,521
inf39940,283240,99826,4688
inf39941,620941,77940,2948
inf39942,965237,68653,675
inf39943,528705,49664,2904
inf39944,597269,89358,3466
inf39945,596241,46117,191
inf39946,540782,25530,2651
inf39947,899102,82253,1915
inf39948,381983,15500,3548
inf39949,407518,83882,74
inf39950,580957,89277,2326
inf39951,954931,84300,1752
inf39952,456486,51665,2558
inf39953,321407,51744,4022
inf39954,827706,32335,1840
inf39955,906672,24868,4757
inf39956,491850,96607,827
inf39957,423019,82347,3509
inf39958,685524,13058,4136
inf39959,39441,53450,433
inf39960,64327,29693,2880
inf39961,363605,80173,1910
inf39962,771629,31588,2544
inf39963,100099,86546,1842
inf39964,77925,92533,3550
inf39965,314179,66082,4462
inf39966,373007,10327,3413
inf39967,276634,97274,2078
inf39968,531332,99328,4241
inf39969,960273,53973,4315
inf39970,814941,91841,3874
inf39971,553132,2104,2248
inf39972,849644,72539,716
inf39973,415820,63571,3776
inf39974,421776,26205,1548
inf39975,460324,74436,2120
inf39976,133278,64683,3165
inf39977,902019,91961,2131
inf39978,341776,9678,3878
inf39979,161622,47143,3956
inf39980,577520,52234,1470
inf39981,822660,31267,3493
inf39982,256693,37072,2432
inf39983,611213,57949,684
inf39984,825125,59259,2742
inf39985,85533,22985,1028
inf39986,363163,38944,1503
inf39987,244815,178,2163
inf39988,88165,99257,3001
inf39989,35337,6991,3731
inf39990,18060,68052,8
inf39991,767896,3414,2770
inf39992,961297,48331,2057
inf39993,212213,69562,3018
inf39994,691641,99723,2597
inf39995,698120,25928,2708
inf39996,469085,24470,4296
inf39997,49993,8924,1434
inf39998,489539,51114,4788
inf39999,604747,70016,2146
inf40000,511956,42274,1506
inf40001,953303,37871,4274
inf40002,444876,62711,4688
inf40003,370750,12913,1399
inf40004,988369,5670,3821
inf40005,378744,98132,3469
inf40006,514147,41336,147
inf40007,792754,43766,905
inf40008,755719,96608,2254
inf40009,254390,68192,3771
inf40010,171947,96812,1571
inf40011,563726,50188,3886
inf40012,177221,88263,804
inf40013,80369,68379,4102
inf40014,805566,43330,741
inf40015,270719,93117,3761
inf40016,602187,44601,779
inf40017,351451,82913,1686
inf40018,95265,86134,4998
inf40019,167852,76693,618
inf40020,807244,96682,2217
inf40021,569810,53384,425
inf40022,89383,83919,1040
inf40023,464890,2127,3216
inf40024,288076,62393,82
inf40025,253020,32032,4098
inf40026,219247,38544,1789
inf40027,49966,46115,4942
inf40028,496911,45890,3506
inf40029,46580,39714,1482
inf40030,243788,67788,2336
inf40031,713059,56024,1529
inf40032,172162,93872,2695
inf40033,371257,64175,936
inf40034,289343,42934,2037
inf40035,628816,57673,74
inf40036,485993,95638,264
inf40037,991991,72756,2670
inf40038,670197,59536,1107
inf40039,176231,79541,4722
inf40040,537976,31760,2748
inf40041,928291,58455,4354
inf40042,953261,93383,2079
inf40043,257738,52124,2256
inf40044,91640,98030,4948
inf40045,724500,41002,2770
inf40046,491021,72007,956
inf40047,585827,66686,3364
inf40048,773455,15447,1969
inf40049,656423,89548,112
inf40050,865120,58919,1560
inf40051,85732,63621,1409
inf40052,962285,56164,443
inf40053,234403,86573,3217
inf40054,147031,43887,2553
inf40055,754765,78548,3571
inf40056,163352,60020,2409
inf40057,487676,21101,3945
inf40058,438474,88217,1319
inf40059,258046,602,1579
inf40060,159539,22556,2231
inf40061,410272,67756,2751
inf40062,528423,5423,137
inf40063,804996,73913,4365
inf40064,326402,61771,2349
inf40065,104813,31743,2163
inf40066,983164,79728,2914
inf40067,814894,69476,3425
inf40068,57682,43716,4510
inf40069,528016,7228,2808
inf40070,663991,75722,282
inf40071,405100,17227,4697
inf40072,812406,9342,2971
inf40073,378236,31037,1242
inf40074,364321,65880,835
inf40075,901227,29055,3122
inf40076,430252,80202,2091
inf40077,85614,45493,1250
inf40078,666634,53377,3031
inf40079,937355,52809,982
inf40080,849248,25572,2002
inf40081,573814,92465,2512
inf40082,578755,47713,4936
inf40083,904041,53828,771
inf40084,987999,48059,1190
inf40085,220832,25951,3505
inf40086,387564,24344,3662
inf40087,342574,69889,2371
inf40088,27965,54646,82
inf40089,497368,77086,2553
inf40090,686918,45156,2898
inf40091,585095,63257,3328
inf40092,778671,48386,1421
inf40093,839952,65592,1236
inf40094,438161,87255,3709
inf40095,999730,86349,2563
inf40096,713384,96097,2987
inf40097,655318,66134,1532
inf40098,624271,23822,4908
inf40099,123194,66673,2988
inf40100,607955,48042,2187
inf40101,936209,34435,423
inf40102,189151,88950,52
inf40103,971404,494,3346
inf40104,130335,83248,2901
inf40105,442926,27996,3587
inf40106,570398,15859,996
inf40107,918464,64688,901
inf40108,792221,18908,4799
inf40109,263677,31912,4791
inf40110,314114,76543,2925
inf40111,554064,19543,2994
inf40112,966806,32226,3078
inf40113,281869,81425,2215
inf40114,65367,72589,1578
inf40115,335374,32685,792
inf40116,595830,19317,4201
inf40117,93534,65255,1190
inf40118,365993,40433,1142
inf40119,436644,58223,4273
inf40120,778275,94318,3197
inf40121,620911,69234,1208
inf40122,628499,58304,532
inf40123,746258,41603,756
inf40124,791917,21980,3379
inf40125,67771,83443,4614
inf40126,175746,14772,983
inf40127,240276,86747,2467
inf40128,98519,57608,4077
inf40129,483791,89886,1564
inf40130,228024,99694,733
inf40131,854113,25797,1444
inf40132,942308,93492,4890
inf40133,703604,2522,3926
inf40134,264619,37598,4385
inf40135,652091,44544,1304
inf40136,577361,61012,1935
inf40137,535335,29638,1199
inf40138,913536,62041,706
inf40139,471908,14418,3204
inf40140,359101,65312,4693
inf40141,880923,13424,1117
inf40142,88599,99133,3971
inf40143,49444,33036,3438
inf40144,188920,64186,4688
inf40145,678159,77391,1942
inf40146,350002,73885,4117
inf40147,196928,85208,4793
inf40148,212540,20087,1623
inf40149,375041,40705,4069
inf40150,438455,43599,1557
inf40151,890783,14760,4370
inf40152,583183,66457,3623
inf40153,895932,19494,2524
inf40154,435159,8479,1998
inf40155,63559,79537,4846
inf40156,942507,25509,1701
inf40157,678861,21976,2975
inf40158,294236,54366,3303
inf40159,212591,47178,2518
inf40160,817200,80039,376
inf40161,822036,67523,4171
inf40162,350968,42251,3124
inf40163,309904,5582,2332
inf40164,7476,17173,2408
inf40165,916848,35086,4238
inf40166,770733,14059,2241
inf40167,99138,78037,3404
inf40168,254033,12068,2496
inf40169,108620,92747,3786
inf40170,117070,92726,480
inf40171,76498,32303,1828
inf40172,29439,13772,1188
inf40173,4400,88387,4822
inf40174,90976,85357,570
inf40175,244305,97105,1817
inf40176,916850,80971,1740
inf40177,25610,51826,3831
inf40178,576644,60019,4689
inf40179,685935,36671,4968
inf40180,282872,34806,1114
inf40181,642990,5986,2979
inf40182,816499,67597,2351
inf40183,484055,14784,3319
inf40184,832694,22163,3343
inf40185,502492,63874,4288
inf40186,264772,37941,3737
inf40187,368212,55002,1493
inf40188,600345,82890,4616
inf40189,629337,2956,2629
inf40190,419596,32839,4411
inf40191,585141,32782,2323
inf40192,423139,51253,3304
inf40193,297202,5630,4801
inf40194,843594,87122,3764
inf40195,881848,94392,3185
inf40196,980898,16407,1216
inf40197,197150,29724,235
inf40198,151042,71190,3182
inf40199,302035,89630,567
inf40200,661290,7112,1120
inf40201,429534,48372,21
inf40202,837539,94795,795
inf40203,849385,92967,1147
inf40204,763435,23712,963
inf40205,371577,67785,4438
inf40206,50108,20106,3380
inf40207,557862,27595,4345
inf40208,773045,97952,3805
inf40209,630575,57960,4093
inf40210,404073,29350,2524
inf40211,417729,35735,582
inf40212,625722,22542,3202
inf40213,548881,35284,2590
inf40214,351363,77687,4263
inf40215,365188,53746,3825
inf40216,937388,1066,4039
inf40217,322130,93286,666
inf40218,778499,84815,775
inf40219,661667,48566,4490
inf40220,800336,34579,3511
inf40221,892503,21762,453
inf40222,357858,2013,2687
inf40223,454764,70738,4551
inf40224,407798,15002,2645
inf40225,321109,40685,4965
inf40226,888880,26688,3443
inf40227,764807,35210,1185
inf40228,240027,3444,2944
inf40229,664385,13722,2112
inf40230,705804,51010,3306
inf40231,697974,52912,2702
inf40232,438160,96466,4865
inf40233,193259,44697,257
inf40234,85724,25150,491
inf40235,532892,69732,3865
inf40236,237515,58126,549
inf40237,508731,74095,693
inf40238,421506,88337,3112
inf40239,500348,69074,273
inf40240,203811,25494,1633
inf40241,707133,9228,973
inf40242,795303,28731,34
inf40243,736558,8511,1574
inf40244,103318,25153,1579
inf40245,602269,96413,2974
inf40246,864006,31850,2620
inf40247,112376,46998,3707
inf40248,374502,33405,835
inf40249,135577,42627,932
inf40250,435694,45025,1184
inf40251,609893,91707,3800
inf40252,932922,77939,4752
inf40253,803843,93025,4372
inf40254,361713,50525,2610
inf40255,272642,18724,2758
inf40256,769396,28069,737
inf40257,319401,4077,2639
inf40258,188130,60778,223
inf40259,87995,10691,3590
inf40260,940707,44680,4209
inf40261,618854,96297,1021
inf40262,116498,30224,1195
